Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
1.43097,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,-13|-74|-131|-163|-178|-202|-243|-297|-349|-376|-388|-401|-414|-429|-445|-455|-456,0
1.46503,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,-459|-476|-498|-497|-494|-506|-507|-498|-489|-488|-488|-490|-491|-487|-467|-455|-446|-441,0
1.49896,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,-439|-422|-407|-407|-420|-428|-424|-414|-401|-381|-373|-370|-360|-355|-357|-360|-344,0
1.53296,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,-322|-309|-301|-297|-296|-289|-276|-276|-281|-276|-248|-216|-182|-156|-149|-138|-124,0
1.56598,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,-120|-123|-131|-123|-101|-76|-60|-60|-57|-35|-21|-25|-36|-25|-2|17|17,0
1.60101,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,6|6|27|40|36|25|28|45|58|73|80|74|76|90|105|105|97|86,0
1.63501,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,90|114|129|123|119|130|132|119|112|113|119|124|121|114|112|117|116|116,0
1.66797,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,119|119|112|102|96|98|103|113|116|105|97|104|117|136|152|148|128,0
1.70203,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,113|114|122|130|129|131|137|140|133|131|135|133|112|83|59|58|72,0
1.73596,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,89|98|87|82|103|119|114|98|90|75|70|65|49|16|-2|0|16,0
1.76898,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,24|32|27|13|7|12|19|17|9|8|3|-7|-14|-1|26|39|35,0
1.80402,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,24|23|23|16|6|10|26|41|56|58|52|51|49|44|51|68|75|81,0
1.83801,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,77|81|85|87|84|82|73|67|68|67|75|85|86|82|73|65|56,0
1.87201,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,71|90|102|102|101|102|100|92|80|67|64|75|90|99|103|102|96|90,0
1.90594,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,89|88|87|96|104|106|92|85|100|105|99|86|76|84|100|116|115,0
1.94098,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,101|84|86|97|88|69|64|69|82|93|87|64|43|34|21|26|44|44,0
1.97498,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,27|35|38|36|39|50|52|36|19|4|-7|-8|-8|-5|-7|-4,0
2.00903,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,-11|-34|-40|-24|-13|-7|-7|-10|-13|-11|-12|-17|-10|0|7|17|29|37,0
2.04297,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,33|26|25|23|24|37|37|23|18|24|32|35|41|34|28|42|53|60,0
2.07697,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,73|80|89|98|97|82|66|58|75|103|121|119|104|90,0
2.11096,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,87|88|80|67|59|58|60|66|71|66|41|23|11|0|-2|6|27|57|73|72|69,0
2.14502,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,67|53|37|34|42|48|38|41|59|73|82|76|65|50|41|41|52|50,0
2.17902,0,50,70,52114,12936,2940,18998,9145,8153,5215,8952,39|52|72|65|38|22|21|28|32|26|22|22|17|16|17|7|2,0
2.21295,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,1|5|20|20|12|11|32|55|65|66|57|51|55|64|65|50,0
2.24695,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,43|42|35|23|21|28|36|39|41|43|59|77|76|61|55|69|90|93|83,0
2.28101,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,67|55|51|50|43|55|64|59|65|57|48|38|38|41|44|44|44|48,0
2.315,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,58|65|54|43|51|49|38|32|35|33|33|36|35|35|40|39|27,0
2.349,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,16|13|24|33|42|34|17|9|6|-1|-2|11|28|45|49|39|33,0
2.38293,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,28|28|24|25|32|36|44|52|53|55,0
2.41797,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,54|51|43|39|35|41|55|73|71|58|52|58|56|33|11|8|9|12|21|32|36|34|23|7|-6,0
