Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
1.70001,0,44,40,551509,14781,3585,4139,12437,8095,4594,791,58|57|59|58|50|38|20|4|-10|-19|-14|-22|-39|-53|-50|-45|-56|-59|-51|-30|-17|-5|-2|-10|-10|17,0
1.74701,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,43|39|20|0|0|20|21|16|24|37|44|48|49|56|69|76|81|76|69|70|84|99|91,0
1.8,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,61|43|29|-40|-145|-183|-170|-161|-146|-102|-62|-51|-42|-2|66|100|88|60|45|27|3|-11|-6|17|37|29|19|20|13,0
1.84702,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,3|1|10|25|35|39|56|86|107|109|93|73|69|66|73|93|100|101|97|84|82|92|96|81|76,0
1.90001,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,80|84|91|101|105|104|97|87|71|57|58|69|83|87|85|83|72|76|88|88|85|83|80|77|82|81|75|70,0
1.94701,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,70|83|103|99|70|56|56|64|67|73|87|86|75|70|67|54|33|11|8|17|29|50|55,0
2,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,45|44|54|64|60|40|27|28|32|38|33|10|0|12|23|12|3|16|36|49|42|28|24|33|51|70|65,0
2.04701,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,43|42|55|73|83|85|75|71|73|64|58|69|76|70|42|19|3|6|27|38|24|17|21|34,0
2.10101,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,56|72|67|56|45|34|20|18|25|40|53|48|41|44,0
2.14702,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,51|60|65|66|64|50|22|3|-5|-13|-19|-23|-35|-55|-60|-53|-49|-56|-83|-105|-102|-94|-104|-114|-103|-74|-40|-13|7|32|42|51|52|41|32|33|33|26,0
2.20102,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,27|41|53|42|20|7|7|18|20|18|13|16|20|26|27|34|40|44|41|32|26|18|3|6|27|38|33,0
2.248,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,28|29|36|43|52|45|39|36|37|39|48|56|55|42|35|41|64|76|81|81|72|71|84|100,0
2.30101,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,90|66|56|70|75|68|53|51|59|66|65|60|59|64|70|81|77|72|81|88|90,0
2.34801,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,92|102|112|113|89|48|12|8|10|-3|-34|-62|-82|-90|-86|-68|-65|-61|-40|-23|-27|-35|-26|-5|16|24|32|37|44|58,0
2.40102,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,60|65|69|66|61|57|40|29|37|48|51|54|55|48|33|28|43|53|38|18|10|23|33|27|25|32|40,0
2.448,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,51|54|50|37|28|26|27|32|42|64|60|48|50|69|91|96|74|59|55|57|68|60|45|35,0
2.50101,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,25|28|20|4|2|2|-14|-56|-76|-65|-50|-50|-52|-42|-28|-3|24|23|8|20|52|71|58|41|49|69|85,0
2.548,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,98|100|98|101|112|102|76|64|57|49|40|35|32|41|51|52|49|53|57|61|68|74|72|65|68,0
2.60101,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,74|72|66|60|71|82|73|55|37|35|49|76|91|80|64|52|50|49|41|42|39|37|35|37|51|67|73,0
2.64801,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,75|80|84|84|80|68|55|43|37|22|16|20|33|43|38|21|18|34|51|42|25|8|9|32,0
2.70102,0,51,63,125640,7807,9984,1449,4802,1572,1199,640,51|43|20|12|21|22|21|21|17|18|34|40|34|35|36|25|22|36|52|57|54|51|48|51|53|53|54,0
2.748,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,50|42|35|27|33|51|55|43|37|35|24|11|3|8|28|33|10|-5|1|21|29,0
2.80101,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,18|1|-2|1|1|-2|3|13|21|27|35|40|48|55|55|50|50|55|66|65|60|64|54|43|39|36|27|20|18|17|26,0
2.84801,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,27|19|12|21|44|61|60|48|40|37|25|8|2|12|24|23|18|12|10|4|-3|-3|2,0
2.90102,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,4|7|10|17|25|19|3|9|37|72|89|90|82|70|67|72|75|76|85|74|36|2|0|22|41|56|58|38,0
2.948,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,11|6|32|55|55|40|24|24|32|38|40|29,0
3.00101,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,23|29|34|18|-5|-26|-33|-25|-38|-61|-70|-65|-70|-88|-99|-107|-106|-94|-87|-89|-86|-69|-42|-18|4|28|40|39|36|32|35|36|33|41|44|27|9|5|12,0
3.048,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,34|42|53|60|55|29|12|21|33|38|40|37|37|39|50|49|36|40|56|66|68|71|64,0
3.104,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,43|20|18|51|90|103|86|72|85|102|87|70|68|69|48|5|-36|-61|-70|-72|-68|-52|-37|-25|-17|-12|-17|-21|-19,0
3.15102,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,-17|-20|-18|-10|-1|18|35|32|29|39|44|41|49|66|68|57|45|26|21|28|34|24|18|27|45,0
3.20401,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,60|65|54|44|41|39|41|43|41|52|66|71|73|85|102|113|101|91|89|86|81|74|66|54|51|48|36,0
3.25101,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,19|17|29|40|41|42|38|19|5|12|20|21|24|27|34|39|36|32|22|18|40|66|64,0
3.304,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,52|45|43|54|66|68|72|68|64|64|60|52|45|42|36|33|42|55|51|37|28|20|11|7|0|-2|1|-1,0
3.35101,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,2|21|41|45|40|28|17|23|32|33|33|21|24|40|56|66|65|57|42|22|5|8|27,0
3.40401,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,56|86|104|115|131|133|123|122|114|101|98|90|75|85|123|131|96|74|101|152|197|214|208|197|203|229|262|280,0
3.45003,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,288|299|323|332|325|314|306|283|264|241|210|176|145|115|73|36|11|-10|-51|-87|-107|-104|-101|-122,0
3.504,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,-155|-172|-179|-179|-174|-167|-173|-194|-199|-189|-185|-179|-155|-134|-136|-139|-135|-120|-106|-103|-105|-107|-90|-72|-72|-82|-87,0
3.55002,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,-89|-82|-69|-61|-71|-78|-74|-69|-62|-68|-72|-56|-33|-20|-27|-42|-49|-46|-40|-35|-29|-36|-37|-23,0
3.604,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,-9|-3|2|-3|-3|-4|-1|18|29|7|-20|-25|-24|-21|-24|-25|-28|-34|-40|-39|-40|-45|-51|-50|-42|-40,0
3.65102,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,-29|2|16|4|-10|-19|-18|-13|-6|10|28|25|19|18|27|40|39|36|44|54|52|54|69|77|86,0
3.70401,0,47,63,546367,85532,22884,15416,52533,16542,8105,2992,100|96|57|27|39|69|88|74|59|68|89|105|90|73|81|89|87|75|68|72|74|75|84|91|90|76|54|40,0
3.75101,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,39|39|40|41|43|50|56|64|60|55|57|70|84|83|81|81|75|75|73|67,0
3.804,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,67|66|64|67|74|74|70|69|64|57|56|60|64|54|42|44|52|53|53|58|65|53|42|43|56|68|82|86|68|49|43,0
3.85101,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,57|84|112|119|102|80|73|81|88|92|92|88|81|72|67|69|82|83|65|42|43|67|77|68,0
3.90602,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,41|26|26|41|60|82|85|81|81|91|101|88|66|58|60|56|40|27|32|41|50|48|35|29|38|49|49|42,0
3.95302,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,36|21|16|28|50|59|51|32|22|22|21|23|29|40|43|35|25|25|24|20|19|13|10|8,0
4.00603,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,8|9|1|-20|-33|-37|-37|-23|-8|-4|-4|10|39|43|34|23|22|28|24|9|1|-17|-26|-22|-9|-7|-11,0
4.05301,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,-5|3|5|1|5|22|38|45|28|2|-6|1|9|6|-5|-8|5|27|49|54|51|51|56|58,0
